stock_code,entry_date,exit_date,days_held,entry_price,exit_price,quantity,signal_type,signal_strength,exit_reason,gross_pnl,net_pnl,pnl_pct,commissions,slippage,stop_loss,target1,target2
JPFA,2024-04-17,2024-04-19,3,1165.0,1135.0,7100,BUY - REVERSAL,58,MAX_HOLDING,-213000.0,-253825.0,-2.575107296137339,24495.0,16330.0,1107.0,1200.0,1223.0
AVIA,2024-04-17,2024-04-19,3,535.0,535.0,15500,BUY - MOMENTUM,26,MAX_HOLDING,0.0,-41462.5,0.0,24877.5,16585.0,514.0,551.0,559.0
BRIS,2024-04-18,2024-04-19,2,2600.0,2496.0,3100,BUY - MOMENTUM,92,STOP_LOSS,-322400.0,-361894.0,-4.0,23696.4,15797.6,2496.0,2678.0,2722.0
DOID,2024-04-19,2024-04-19,1,440.0,422.0,18800,BUY - MOMENTUM,46,STOP_LOSS,-338400.0,-378914.0,-4.090909090909091,24308.4,16205.6,422.0,453.0,451.0
VTNY,2024-04-22,2024-04-22,1,206.0,198.0,39500,BUY - MOMENTUM,100,STOP_LOSS,-316000.0,-355895.0,-3.8834951456310676,23937.0,15958.0,198.0,212.0,216.0
BRIS,2024-04-19,2024-04-23,3,2540.0,2540.0,3200,BUY - REVERSAL,44,STOP_LOSS,0.0,-40640.0,0.0,24384.0,16256.0,2413.0,2616.0,2667.0
TPIA,2024-04-23,2024-04-23,1,7300.0,7008.0,1100,BUY - MOMENTUM,80,STOP_LOSS,-321200.0,-360547.0,-4.0,23608.2,15738.8,7008.0,7519.0,7665.0
FILM,2024-04-23,2024-04-23,1,4990.0,4790.0,1600,BUY - MOMENTUM,45,STOP_LOSS,-320000.0,-359120.0,-4.008016032064128,23472.0,15648.0,4790.0,5140.0,5198.0
ANTM,2024-04-22,2024-04-24,3,1770.0,1699.0,4500,BUY - MOMENTUM,20,STOP_LOSS,-319500.0,-358526.25,-4.011299435028248,23415.75,15610.5,1699.0,1823.0,1827.0
ACES,2024-04-23,2024-04-25,3,970.0,975.0,8300,BUY - MOMENTUM,54,MAX_HOLDING,41500.0,1141.25,0.5154639175257731,24215.25,16143.5,931.0,999.0,1018.0
PTRO,2024-04-25,2024-04-25,1,4790.0,4598.0,1600,BUY - MOMENTUM,100,STOP_LOSS,-307200.0,-344752.0,-4.008350730688935,22531.2,15020.8,4598.0,4934.0,5030.0
MAPA,2024-04-25,2024-04-26,2,935.0,888.0,8400,BUY - REVERSAL,55,STOP_LOSS,-394800.0,-433083.0,-5.026737967914439,22969.800000000003,15313.2,888.0,963.0,982.0
TPMA,2024-04-25,2024-04-29,3,670.0,670.0,11800,BUY - REVERSAL,61,MAX_HOLDING,0.0,-39530.0,0.0,23718.0,15812.0,636.0,690.0,704.0
BMRI,2024-04-26,2024-04-29,2,6750.0,6750.0,1100,BUY - REVERSAL,53,STOP_LOSS,0.0,-37125.0,0.0,22275.0,14850.0,6412.0,6952.0,7088.0
CUAN,2024-04-26,2024-04-29,2,6375.0,6502.5,1200,BUY - MOMENTUM,59,STOP_LOSS,153000.0,114367.5,2.0,23179.5,15453.0,6120.0,6566.0,6694.0
MIKA,2024-04-29,2024-04-29,1,2900.0,3000.0,2600,BUY - MOMENTUM,58,TARGET2,260000.0,221650.0,3.4482758620689653,23010.0,15340.0,2784.0,2987.0,3000.0
BHAT,2024-04-30,2024-04-30,1,400.0,384.0,19500,BUY - MOMENTUM,68,STOP_LOSS,-312000.0,-350220.0,-4.0,22932.0,15288.0,384.0,412.0,420.0
BMRI,2024-04-29,2024-05-02,3,6925.0,6648.0,1100,BUY - MOMENTUM,49,STOP_LOSS,-304700.0,-342025.75,-4.0,22395.45,14930.3,6648.0,7133.0,7271.0
KLBF,2024-04-30,2024-05-02,2,1455.0,1455.0,5300,BUY - MOMENTUM,86,STOP_LOSS,0.0,-38557.5,0.0,23134.5,15423.0,1397.0,1499.0,1528.0
EXCL,2024-04-30,2024-05-03,3,2470.0,2480.0,3100,BUY - MOMENTUM,44,MAX_HOLDING,31000.0,-7362.5,0.4048582995951417,23017.5,15345.0,2371.0,2544.0,2594.0
UNVR,2024-04-30,2024-05-03,3,2620.0,2600.0,2900,BUY - MOMENTUM,32,MAX_HOLDING,-58000.0,-95845.0,-0.7633587786259541,22707.0,15138.0,2515.0,2699.0,2722.0
ASII,2024-05-02,2024-05-06,3,5175.0,5100.0,1500,BUY - MOMENTUM,28,MAX_HOLDING,-112500.0,-151031.25,-1.4492753623188406,23118.75,15412.5,4968.0,5330.0,5434.0
BULL,2024-05-06,2024-05-06,1,123.0,118.0,62700,BUY - MOMENTUM,79,STOP_LOSS,-313500.0,-351276.75000000006,-4.0650406504065035,22666.05,15110.7,118.0,127.0,127.0
BBCA,2024-05-03,2024-05-07,3,9850.0,9700.0,700,BUY - MOMENTUM,57,MAX_HOLDING,-105000.0,-139212.5,-1.5228426395939088,20527.5,13685.0,9456.0,10146.0,10342.0
MYOR,2024-05-06,2024-05-08,3,2360.0,2370.0,3200,BUY - MOMENTUM,19,MAX_HOLDING,32000.0,-5840.0,0.423728813559322,22704.0,15136.0,2266.0,2431.0,2455.0
TPIA,2024-05-07,2024-05-08,2,7700.0,7815.499999999999,900,BUY - MOMENTUM,15,STOP_LOSS,103949.99999999919,69040.12499999919,1.4999999999999882,20945.925,13963.949999999999,7392.0,7931.0,8085.0
JPFA,2024-05-07,2024-05-13,3,1295.0,1295.0,5800,BUY - MOMENTUM,37,STOP_LOSS,0.0,-37555.0,0.0,22533.0,15022.0,1243.0,1334.0,1360.0
HEAL,2024-05-07,2024-05-13,3,1350.0,1320.0,5600,BUY - MOMENTUM,29,MAX_HOLDING,-168000.0,-205380.0,-2.2222222222222223,22428.0,14952.0,1296.0,1390.0,1418.0
TPIA,2024-05-08,2024-05-14,3,7975.0,8134.5,900,BUY - MOMENTUM,69,STOP_LOSS,143550.0,107303.625,2.0,21747.825,14498.55,7656.0,8214.0,8291.0
UNVR,2024-05-13,2024-05-15,3,2650.0,2680.0,2800,BUY - MOMENTUM,80,MAX_HOLDING,84000.0,46690.0,1.1320754716981132,22386.0,14924.0,2544.0,2730.0,2782.0
PNLF,2024-05-13,2024-05-15,3,298.0,288.0,25500,BUY - MOMENTUM,40,MAX_HOLDING,-255000.0,-292357.5,-3.3557046979865772,22414.5,14943.0,286.0,307.0,313.0
MDKA,2024-05-15,2024-05-17,3,2750.0,2740.0,2700,BUY - MOMENTUM,36,MAX_HOLDING,-27000.0,-64057.5,-0.36363636363636365,22234.5,14823.0,2640.0,2832.0,2888.0
CMRY,2024-05-15,2024-05-17,3,5100.0,4980.0,1400,BUY - MOMENTUM,19,MAX_HOLDING,-168000.0,-203280.0,-2.3529411764705883,21168.0,14112.0,4896.0,5253.0,5272.0
MIKA,2024-05-16,2024-05-17,2,3070.0,3148.0,2400,BUY - MOMENTUM,36,TARGET2,187200.0,149892.0,2.5407166123778504,22384.800000000003,14923.2,2947.0,3162.0,3148.0
KIJA,2024-05-16,2024-05-20,3,124.0,119.0,61000,BUY - MOMENTUM,43,STOP_LOSS,-305000.0,-342057.5,-4.032258064516129,22234.5,14823.0,119.0,128.0,130.0
HILL,2024-05-17,2024-05-20,2,3300.0,3168.0,2200,BUY - MOMENTUM,28,STOP_LOSS,-290400.0,-325974.0,-4.0,21344.4,14229.6,3168.0,3399.0,3465.0
BULL,2024-05-21,2024-05-21,1,139.0,133.0,53600,BUY - MOMENTUM,44,STOP_LOSS,-321600.0,-358048.0,-4.316546762589928,21868.800000000003,14579.2,133.0,143.0,146.0
MAPA,2024-05-20,2024-05-22,3,830.0,820.0,9000,BUY - REVERSAL,50,MAX_HOLDING,-90000.0,-127125.0,-1.2048192771084338,22275.0,14850.0,788.0,855.0,872.0
ADMR,2024-05-21,2024-05-22,2,1340.0,1340.0,5500,BUY - MOMENTUM,38,STOP_LOSS,0.0,-36850.0,0.0,22110.0,14740.0,1286.0,1380.0,1407.0
MAPA,2024-05-21,2024-05-27,3,810.0,790.0,9200,BUY - REVERSAL,46,MAX_HOLDING,-184000.0,-220800.0,-2.4691358024691357,22080.0,14720.0,770.0,834.0,850.0
ADRO,2024-05-22,2024-05-28,3,2920.0,2803.0,2500,BUY - MOMENTUM,33,STOP_LOSS,-292500.0,-328268.75,-4.006849315068493,21461.25,14307.5,2803.0,3008.0,3066.0
UNTR,2024-05-22,2024-05-28,3,22600.0,22475.0,300,BUY - MOMENTUM,24,MAX_HOLDING,-37500.0,-71306.25,-0.5530973451327433,20283.75,13522.5,21696.0,23278.0,23730.0
BULL,2024-05-28,2024-05-28,1,139.0,133.0,52800,BUY - MOMENTUM,52,STOP_LOSS,-316800.0,-352703.99999999994,-4.316546762589928,21542.4,14361.6,133.0,143.0,144.0
AMRT,2024-05-27,2024-05-29,3,2800.0,2800.0,2600,BUY - REVERSAL,32,STOP_LOSS,0.0,-36400.0,0.0,21840.0,14560.0,2660.0,2884.0,2940.0
AMMN,2024-05-29,2024-05-29,1,13200.0,13860.0,500,BUY - MOMENTUM,53,TARGET2,330000.0,296175.0,5.0,20295.0,13530.0,12672.0,13596.0,13860.0
TPIA,2024-05-28,2024-05-30,3,9075.0,9380.0,800,BUY - MOMENTUM,49,TARGET2,244000.0,207090.0,3.3608815426997243,22146.0,14764.0,8712.0,9347.0,9380.0
MEDC,2024-05-29,2024-05-31,3,1450.0,1392.0,4900,BUY - MOMENTUM,63,STOP_LOSS,-284200.0,-319014.5,-4.0,20888.7,13925.8,1392.0,1494.0,1480.0
CTRA,2024-05-30,2024-05-31,2,1170.0,1123.0,6200,BUY - MOMENTUM,36,STOP_LOSS,-291400.0,-326941.5,-4.017094017094017,21324.9,14216.6,1123.0,1205.0,1228.0
AMMN,2024-05-31,2024-05-31,1,12075.0,11471.0,600,BUY - REVERSAL,75,STOP_LOSS,-362400.0,-397719.0,-5.0020703933747415,21191.4,14127.6,11471.0,12437.0,12679.0
HILL,2024-06-03,2024-06-03,1,2620.0,2515.0,2700,BUY - MOMENTUM,16,STOP_LOSS,-283500.0,-318161.25,-4.007633587786259,20796.75,13864.5,2515.0,2699.0,2751.0
UNVR,2024-05-31,2024-06-04,3,3120.0,3130.0,2300,BUY - MOMENTUM,44,MAX_HOLDING,23000.0,-12937.5,0.3205128205128205,21562.5,14375.0,2995.0,3214.0,3276.0
ACES,2024-06-04,2024-06-05,2,830.0,830.0,8500,BUY - MOMENTUM,75,STOP_LOSS,0.0,-35275.0,0.0,21165.0,14110.0,797.0,855.0,872.0
MEDC,2024-06-04,2024-06-06,3,1325.0,1335.0,5300,BUY - REVERSAL,68,MAX_HOLDING,53000.0,17755.0,0.7547169811320755,21147.0,14098.0,1259.0,1365.0,1391.0
AUTO,2024-06-04,2024-06-06,3,2000.0,1930.0,3500,BUY - MOMENTUM,32,MAX_HOLDING,-245000.0,-279387.5,-3.5000000000000004,20632.5,13755.0,1920.0,2060.0,2100.0
JSMR,2024-06-05,2024-06-07,3,5000.0,5175.0,1400,BUY - MOMENTUM,33,MAX_HOLDING,245000.0,209387.5,3.5000000000000004,21367.5,14245.0,4800.0,5150.0,5250.0
PWON,2024-06-05,2024-06-07,3,402.0,408.0,17600,BUY - MOMENTUM,45,MAX_HOLDING,105600.0,69960.0,1.4925373134328357,21384.0,14256.0,386.0,414.0,422.0
BOGA,2024-06-06,2024-06-10,3,905.0,895.0,7800,BUY - MOMENTUM,19,MAX_HOLDING,-78000.0,-113100.0,-1.1049723756906076,21060.0,14040.0,869.0,932.0,950.0
SMIL,2024-06-10,2024-06-10,1,164.0,157.0,43200,BUY - MOMENTUM,32,STOP_LOSS,-302400.0,-337068.0,-4.2682926829268295,20800.800000000003,13867.2,157.0,169.0,172.0
SSIA,2024-06-07,2024-06-11,3,1160.0,1150.0,6000,BUY - MOMENTUM,31,MAX_HOLDING,-60000.0,-94650.0,-0.8620689655172413,20790.0,13860.0,1114.0,1195.0,1218.0
SMIL,2024-06-07,2024-06-11,3,163.0,163.0,43200,BUY - MOMENTUM,33,STOP_LOSS,0.0,-35208.0,0.0,21124.8,14083.2,156.0,168.0,171.0
BULL,2024-06-11,2024-06-11,1,132.0,127.0,53100,BUY - MOMENTUM,86,STOP_LOSS,-265500.0,-299882.25,-3.787878787878788,20629.350000000002,13752.9,127.0,136.0,139.0
CMRY,2024-06-10,2024-06-12,3,4980.0,4900.0,1400,BUY - MOMENTUM,39,MAX_HOLDING,-112000.0,-146580.0,-1.6064257028112447,20748.0,13832.0,4781.0,5129.0,5229.0
LIVE,2024-06-11,2024-06-13,3,254.0,250.0,27600,BUY - MOMENTUM,69,MAX_HOLDING,-110400.0,-145176.0,-1.574803149606299,20865.6,13910.400000000001,244.0,262.0,267.0
TLKM,2024-06-12,2024-06-14,3,2920.0,2803.0,2300,BUY - MOMENTUM,32,STOP_LOSS,-269100.0,-302007.25,-4.006849315068493,19744.35,13162.900000000001,2803.0,3008.0,3066.0
INDF,2024-06-12,2024-06-14,3,6200.0,6075.0,1100,BUY - MOMENTUM,34,MAX_HOLDING,-137500.0,-171256.25,-2.0161290322580645,20253.75,13502.5,5952.0,6386.0,6510.0
PTRO,2024-06-13,2024-06-14,2,8650.0,8304.0,800,BUY - MOMENTUM,64,STOP_LOSS,-276800.0,-310708.0,-4.0,20344.800000000003,13563.2,8304.0,8910.0,9082.0
HEAL,2024-06-13,2024-06-19,3,1350.0,1330.0,5100,BUY - MOMENTUM,24,MAX_HOLDING,-102000.0,-136170.0,-1.4814814814814816,20502.0,13668.0,1296.0,1390.0,1418.0
AMMN,2024-06-14,2024-06-20,3,12100.0,11775.0,500,BUY - MOMENTUM,53,MAX_HOLDING,-162500.0,-192343.75,-2.6859504132231407,17906.25,11937.5,11616.0,12463.0,12705.0
CMRY,2024-06-20,2024-06-21,2,4940.0,4940.0,1300,BUY - REVERSAL,31,STOP_LOSS,0.0,-32110.0,0.0,19266.0,12844.0,4693.0,5088.0,5187.0
HEAL,2024-06-21,2024-06-25,3,1360.0,1360.0,4900,BUY - MOMENTUM,34,MAX_HOLDING,0.0,-33320.0,0.0,19992.0,13328.0,1306.0,1401.0,1428.0
TPIA,2024-06-25,2024-06-27,3,8925.0,9050.0,700,BUY - MOMENTUM,36,MAX_HOLDING,87500.0,56043.75,1.400560224089636,18873.75,12582.5,8568.0,9193.0,9371.0
MAPI,2024-06-25,2024-06-27,3,1400.0,1428.0,4800,BUY - REVERSAL,29,STOP_LOSS,134400.0,100464.0,2.0,20361.6,13574.400000000001,1330.0,1442.0,1470.0
DRMA,2024-06-26,2024-06-27,2,875.0,875.0,7600,BUY - MOMENTUM,32,STOP_LOSS,0.0,-33250.0,0.0,19950.0,13300.0,840.0,901.0,919.0
EXCL,2024-06-26,2024-06-28,3,2180.0,2160.0,3000,BUY - MOMENTUM,26,MAX_HOLDING,-60000.0,-92550.0,-0.9174311926605505,19530.0,13020.0,2093.0,2245.0,2289.0
INCO,2024-06-28,2024-06-28,1,4220.0,4051.0,1600,BUY - MOMENTUM,100,STOP_LOSS,-270400.0,-303484.0,-4.004739336492891,19850.4,13233.6,4051.0,4347.0,4431.0
BBNI,2024-06-27,2024-07-01,3,4580.0,4710.0,1400,BUY - MOMENTUM,76,MAX_HOLDING,182000.0,149485.0,2.8384279475982535,19509.0,13006.0,4397.0,4717.0,4809.0
PYFA,2024-06-28,2024-07-01,2,110.0,111.64999999999999,61400,BUY - MOMENTUM,53,STOP_LOSS,101309.99999999948,67286.72499999948,1.4999999999999922,20413.964999999997,13609.31,106.0,113.0,116.0
CAMP,2024-07-01,2024-07-01,1,420.0,403.0,15900,BUY - MOMENTUM,64,STOP_LOSS,-270300.0,-303014.25,-4.0476190476190474,19628.550000000003,13085.7,403.0,433.0,441.0
BMRI,2024-06-28,2024-07-02,3,6150.0,6200.0,1000,BUY - MOMENTUM,62,MAX_HOLDING,50000.0,19125.0,0.8130081300813009,18525.0,12350.0,5904.0,6334.0,6458.0
AKRA,2024-07-01,2024-07-03,3,1600.0,1590.0,4100,BUY - REVERSAL,42,MAX_HOLDING,-41000.0,-73697.5,-0.625,19618.5,13079.0,1520.0,1648.0,1680.0
SSMS,2024-07-02,2024-07-03,2,1095.0,1116.9,6100,BUY - MOMENTUM,40,STOP_LOSS,133590.00000000055,99858.52500000055,2.0000000000000084,20238.885000000002,13492.59,1051.0,1128.0,1150.0
EXCL,2024-07-02,2024-07-04,3,2190.0,2210.0,3000,BUY - MOMENTUM,30,MAX_HOLDING,60000.0,27000.0,0.91324200913242,19800.0,13200.0,2102.0,2256.0,2300.0
ACES,2024-07-02,2024-07-04,3,840.0,835.0,7900,BUY - REVERSAL,39,MAX_HOLDING,-39500.0,-72581.25,-0.5952380952380952,19848.75,13232.5,798.0,865.0,882.0
TPIA,2024-07-03,2024-07-05,3,9200.0,9200.0,700,BUY - MOMENTUM,47,MAX_HOLDING,0.0,-32200.0,0.0,19320.0,12880.0,8832.0,9476.0,9660.0
MDKA,2024-07-04,2024-07-08,3,2470.0,2480.0,2700,BUY - MOMENTUM,35,MAX_HOLDING,27000.0,-6412.5,0.4048582995951417,20047.5,13365.0,2371.0,2544.0,2594.0
PGEO,2024-07-05,2024-07-09,3,1230.0,1220.0,5400,BUY - MOMENTUM,48,MAX_HOLDING,-54000.0,-87075.0,-0.8130081300813009,19845.0,13230.0,1181.0,1267.0,1292.0
POWR,2024-07-05,2024-07-09,3,665.0,675.0,10000,BUY - MOMENTUM,21,MAX_HOLDING,100000.0,66500.0,1.5037593984962405,20100.0,13400.0,638.0,685.0,698.0
BBYB,2024-07-09,2024-07-09,1,262.0,252.0,25400,BUY - MOMENTUM,76,STOP_LOSS,-254000.0,-286639.0,-3.816793893129771,19583.4,13055.6,252.0,270.0,275.0
MDKA,2024-07-08,2024-07-10,3,2480.0,2420.0,2600,BUY - MOMENTUM,44,MAX_HOLDING,-156000.0,-187850.0,-2.4193548387096775,19110.0,12740.0,2381.0,2554.0,2604.0
HMSP,2024-07-08,2024-07-10,3,740.0,725.0,9000,BUY - MOMENTUM,41,MAX_HOLDING,-135000.0,-167962.5,-2.027027027027027,19777.5,13185.0,710.0,762.0,777.0
CTRA,2024-07-10,2024-07-12,3,1230.0,1248.4499999999998,5300,BUY - MOMENTUM,31,STOP_LOSS,97784.99999999904,64945.537499999045,1.4999999999999851,19703.677499999998,13135.785,1181.0,1267.0,1292.0
INTP,2024-07-11,2024-07-15,3,7400.0,7375.0,800,BUY - MOMENTUM,33,MAX_HOLDING,-20000.0,-49550.0,-0.33783783783783783,17730.0,11820.0,7104.0,7622.0,7770.0
MYOR,2024-07-11,2024-07-15,3,2450.0,2480.0,2600,BUY - MOMENTUM,37,MAX_HOLDING,78000.0,45955.0,1.2244897959183674,19227.0,12818.0,2352.0,2524.0,2572.0
BANK,2024-07-11,2024-07-15,3,995.0,990.0,6600,BUY - MOMENTUM,31,MAX_HOLDING,-33000.0,-65752.5,-0.5025125628140703,19651.5,13101.0,955.0,1025.0,1045.0
AVIA,2024-07-11,2024-07-15,3,515.0,515.0,12700,BUY - MOMENTUM,26,MAX_HOLDING,0.0,-32702.5,0.0,19621.5,13081.0,494.0,530.0,530.0
TPMA,2024-07-15,2024-07-17,3,705.0,695.0,9300,BUY - REVERSAL,57,MAX_HOLDING,-93000.0,-125550.0,-1.4184397163120568,19530.0,13020.0,670.0,726.0,740.0
TLKM,2024-07-17,2024-07-19,3,3250.0,3120.0,2000,BUY - MOMENTUM,94,STOP_LOSS,-260000.0,-291850.0,-4.0,19110.0,12740.0,3120.0,3348.0,3412.0
BANK,2024-07-18,2024-07-19,2,955.0,917.0,6800,BUY - MOMENTUM,19,STOP_LOSS,-258400.0,-290224.0,-3.9790575916230364,19094.4,12729.6,917.0,984.0,1003.0
JSMR,2024-07-19,2024-07-19,1,5350.0,5136.0,1200,BUY - MOMENTUM,93,STOP_LOSS,-256800.0,-288258.0,-4.0,18874.800000000003,12583.2,5136.0,5510.0,5618.0
FILM,2024-07-18,2024-07-22,3,4170.0,4190.0,1500,BUY - MOMENTUM,21,MAX_HOLDING,30000.0,-1350.0,0.4796163069544364,18810.0,12540.0,4003.0,4295.0,4378.0
BBNI,2024-07-19,2024-07-23,3,5100.0,5050.0,1200,BUY - MOMENTUM,20,MAX_HOLDING,-60000.0,-90450.0,-0.9803921568627451,18270.0,12180.0,4896.0,5253.0,5355.0
DRMA,2024-07-22,2024-07-24,3,1020.0,1010.0,6200,BUY - MOMENTUM,31,MAX_HOLDING,-62000.0,-93465.0,-0.9803921568627451,18879.0,12586.0,979.0,1051.0,1049.0
ISAT,2024-07-24,2024-07-24,1,11400.0,11970.0,500,BUY - REVERSAL,53,TARGET2,285000.0,255787.5,5.0,17527.5,11685.0,10830.0,11742.0,11970.0
TPIA,2024-07-23,2024-07-25,3,9450.0,9450.0,600,BUY - MOMENTUM,26,MAX_HOLDING,0.0,-28350.0,0.0,17010.0,11340.0,9072.0,9734.0,9875.0
CMRY,2024-07-23,2024-07-25,3,5025.0,4890.0,1200,BUY - MOMENTUM,19,MAX_HOLDING,-162000.0,-191745.0,-2.6865671641791042,17847.0,11898.0,4824.0,5176.0,5276.0
MAPI,2024-07-25,2024-07-25,1,1375.0,1320.0,4600,BUY - MOMENTUM,53,STOP_LOSS,-253000.0,-283992.5,-4.0,18595.5,12397.0,1320.0,1416.0,1426.0
MDKA,2024-07-24,2024-07-26,3,2410.0,2390.0,2600,BUY - MOMENTUM,33,MAX_HOLDING,-52000.0,-83200.0,-0.8298755186721992,18720.0,12480.0,2314.0,2482.0,2530.0
KIJA,2024-07-26,2024-07-26,1,132.0,127.0,48100,BUY - MOMENTUM,38,STOP_LOSS,-240500.0,-271644.75,-3.787878787878788,18686.850000000002,12457.9,127.0,136.0,139.0
PSAB,2024-07-29,2024-07-29,1,216.0,207.0,29100,BUY - MOMENTUM,100,STOP_LOSS,-261900.0,-292673.25,-4.166666666666666,18463.95,12309.3,207.0,222.0,227.0
ACES,2024-07-29,2024-07-31,3,800.0,800.0,7800,BUY - REVERSAL,49,MAX_HOLDING,0.0,-31200.0,0.0,18720.0,12480.0,760.0,824.0,840.0
ERAA,2024-07-30,2024-07-31,2,416.0,416.0,15000,BUY - MOMENTUM,26,STOP_LOSS,0.0,-31200.0,0.0,18720.0,12480.0,399.0,428.0,437.0
JSMR,2024-07-31,2024-07-31,1,5550.0,5328.0,1100,BUY - MOMENTUM,88,STOP_LOSS,-244200.0,-274114.5,-4.0,17948.7,11965.8,5328.0,5716.0,5828.0
ISAT,2024-07-30,2024-08-01,3,11400.0,10830.0,500,BUY - REVERSAL,46,STOP_LOSS,-285000.0,-312787.5,-5.0,16672.5,11115.0,10830.0,11742.0,11970.0
BBCA,2024-07-31,2024-08-02,3,10275.0,10200.0,600,BUY - MOMENTUM,38,MAX_HOLDING,-45000.0,-75712.5,-0.7299270072992701,18427.5,12285.0,9864.0,10583.0,10789.0
BBCA,2024-08-01,2024-08-05,3,10375.0,9960.0,500,BUY - MOMENTUM,29,STOP_LOSS,-207500.0,-232918.75,-4.0,15251.25,10167.5,9960.0,10686.0,10894.0
HEAL,2024-08-01,2024-08-05,3,1315.0,1320.0,4700,BUY - REVERSAL,58,MAX_HOLDING,23500.0,-7461.25,0.38022813688212925,18576.75,12384.5,1249.0,1354.0,1381.0
MAPA,2024-08-06,2024-08-06,1,870.0,835.0,7000,BUY - MOMENTUM,66,STOP_LOSS,-245000.0,-274837.5,-4.022988505747127,17902.5,11935.0,835.0,896.0,906.0
BMRI,2024-08-05,2024-08-07,3,6575.0,6673.624999999999,900,BUY - REVERSAL,66,STOP_LOSS,88762.49999999919,58953.093749999185,1.4999999999999862,17885.64375,11923.762499999999,6246.0,6772.0,6904.0
BBNI,2024-08-05,2024-08-07,3,4960.0,5000.0,1200,BUY - REVERSAL,54,MAX_HOLDING,48000.0,18120.0,0.8064516129032258,17928.0,11952.0,4712.0,5109.0,5208.0
DRMA,2024-08-05,2024-08-07,3,970.0,990.0,6300,BUY - REVERSAL,61,MAX_HOLDING,126000.0,95130.0,2.0618556701030926,18522.0,12348.0,922.0,999.0,1018.0
SMIL,2024-08-07,2024-08-07,1,290.0,278.0,20900,BUY - MOMENTUM,60,STOP_LOSS,-250800.0,-280478.0,-4.137931034482759,17806.8,11871.2,278.0,299.0,304.0
BMRI,2024-08-06,2024-08-08,3,6625.0,6806.0,900,BUY - MOMENTUM,23,TARGET2,162900.0,132680.25,2.7320754716981135,18131.85,12087.900000000001,6360.0,6824.0,6806.0
INDF,2024-08-08,2024-08-12,3,6225.0,6250.0,900,BUY - MOMENTUM,38,MAX_HOLDING,22500.0,-5568.75,0.4016064257028112,16841.25,11227.5,5976.0,6412.0,6536.0
KLBF,2024-08-08,2024-08-12,3,1655.0,1670.0,3600,BUY - MOMENTUM,22,MAX_HOLDING,54000.0,24075.0,0.906344410876133,17955.0,11970.0,1589.0,1705.0,1738.0
JSMR,2024-08-09,2024-08-13,3,5475.0,5500.0,1100,BUY - MOMENTUM,46,MAX_HOLDING,27500.0,-2681.25,0.45662100456621,18108.75,12072.5,5256.0,5639.0,5749.0
KIJA,2024-08-09,2024-08-13,3,141.0,142.0,43100,BUY - MOMENTUM,35,MAX_HOLDING,43100.0,12606.749999999996,0.7092198581560284,18295.95,12197.3,135.0,145.0,148.0
JPFA,2024-08-12,2024-08-14,3,1620.0,1585.0,3700,BUY - MOMENTUM,41,MAX_HOLDING,-129500.0,-159146.25,-2.1604938271604937,17787.75,11858.5,1555.0,1669.0,1663.0
MAPI,2024-08-13,2024-08-14,2,1445.0,1475.0,4200,BUY - MOMENTUM,64,TARGET2,126000.0,95340.0,2.0761245674740483,18396.0,12264.0,1387.0,1488.0,1475.0
JPFA,2024-08-13,2024-08-15,3,1585.0,1595.0,3800,BUY - REVERSAL,45,MAX_HOLDING,38000.0,7790.0,0.6309148264984227,18126.0,12084.0,1506.0,1633.0,1664.0
TLKM,2024-08-14,2024-08-16,3,2860.0,2902.8999999999996,2100,BUY - MOMENTUM,17,STOP_LOSS,90089.99999999924,59834.77499999925,1.4999999999999873,18153.135,12102.09,2746.0,2946.0,3003.0
BOGA,2024-08-14,2024-08-16,3,870.0,870.0,6900,BUY - MOMENTUM,28,STOP_LOSS,0.0,-30015.0,0.0,18009.0,12006.0,835.0,896.0,914.0
TLKM,2024-08-15,2024-08-16,2,2870.0,2913.0499999999997,2100,BUY - MOMENTUM,19,STOP_LOSS,90404.99999999943,60043.987499999435,1.4999999999999907,18216.6075,12144.404999999999,2755.0,2956.0,3014.0
CTRA,2024-08-15,2024-08-19,3,1290.0,1290.0,4700,BUY - REVERSAL,39,MAX_HOLDING,0.0,-30315.0,0.0,18189.0,12126.0,1226.0,1329.0,1354.0
BMRI,2024-08-16,2024-08-20,3,7075.0,7200.0,800,BUY - MOMENTUM,23,MAX_HOLDING,100000.0,71450.0,1.76678445229682,17130.0,11420.0,6792.0,7287.0,7429.0
KLBF,2024-08-19,2024-08-20,2,1610.0,1642.2,3700,BUY - REVERSAL,44,STOP_LOSS,119140.00000000017,89057.15000000017,2.0000000000000027,18049.71,12033.14,1530.0,1658.0,1690.0
BBNI,2024-08-19,2024-08-21,3,5350.0,5450.0,1100,BUY - MOMENTUM,34,MAX_HOLDING,110000.0,80300.0,1.8691588785046727,17820.0,11880.0,5136.0,5510.0,5618.0
OASA,2024-08-19,2024-08-21,3,139.0,141.0,43700,BUY - MOMENTUM,25,MAX_HOLDING,87400.0,56810.0,1.4388489208633095,18354.0,12236.0,133.0,143.0,146.0
TLKM,2024-08-20,2024-08-22,3,2980.0,2920.0,2000,BUY - MOMENTUM,41,MAX_HOLDING,-120000.0,-149500.0,-2.013422818791946,17700.0,11800.0,2861.0,3069.0,3129.0
